VarName21,VarName11,VarName31
1.42289769687168,7.37688236608722,3.1551659507063
5.24133373615017,8.11693906410582,3.20308286278963
8.46523780189692,8.07119020695012,3.17852640911527
11.832581697749,8.10371226443989,3.17497236082911
15.503834243526,7.43621823081932,3.50171936638298
3.04961347166269,6.14942845406839,4.67858390188204
6.55781755287532,6.10112150420448,4.72572002291107
10.3942678269775,6.12285331355062,4.72537290942785
2.96066527701806,2.58656487294998,4.68804458469754
6.6461898080855,2.63019819414016,4.70678216407252
10.3504634224134,2.59629712845401,4.65758542895631
1.47749104647115,1.38540790984768,3.12539501186666
5.23173032206534,0.638921450314001,3.1730797553009
8.53686947053635,0.644815159282371,3.1979167230102
11.7584435845511,0.61505415985025,3.21340106842292
15.4899782649099,1.22838213779969,3.42299062084737
